"Id","OwnerId","IsDeleted","Name","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","npsp__Context_Type__c","npsp__Datetime__c","npsp__Email_Sent__c","npsp__Error_Type__c","npsp__Full_Message__c","npsp__Object_Type__c","npsp__Posted_in_Chatter__c","npsp__Record_URL__c","npsp__Stack_Trace__c","npsp__Related_Record_ID__c","npsp__Retry_Pending__c"
"a0Of400001HW1jjEAD","005f4000003qkvcAAA","0","000164","2020-05-11 17:16:56","005f4000003qkvcAAA","2020-05-11 17:16:56","005f4000003qkvcAAA","2020-05-11 17:16:56","LD","2020-05-11 17:16:56","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IGQa4EAH","005f4000003qkvcAAA","0","000165","2020-05-19 12:33:03","005f4000003qkvcAAA","2020-05-19 12:33:05","005f4000003qkvcAAA","2020-05-19 12:33:05","LD","2020-05-19 12:33:03","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IGQa9EAH","005f4000003qkvcAAA","0","000166","2020-05-19 12:34:16","005f4000003qkvcAAA","2020-05-19 12:34:16","005f4000003qkvcAAA","2020-05-19 12:34:16","LD","2020-05-19 12:34:16","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IGQaEEAX","005f4000003qkvcAAA","0","000167","2020-05-19 12:34:34","005f4000003qkvcAAA","2020-05-19 12:34:35","005f4000003qkvcAAA","2020-05-19 12:34:35","LD","2020-05-19 12:34:34","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IGQaJEAX","005f4000003qkvcAAA","0","000168","2020-05-19 12:35:14","005f4000003qkvcAAA","2020-05-19 12:35:14","005f4000003qkvcAAA","2020-05-19 12:35:14","LD","2020-05-19 12:35:14","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IH2dWEAT","005f4000003qkvcAAA","0","000169","2020-06-03 21:04:49","005f4000003qkvcAAA","2020-06-03 21:04:51","005f4000003qkvcAAA","2020-06-03 21:04:51","LD","2020-06-03 21:04:49","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IH2dbEAD","005f4000003qkvcAAA","0","000170","2020-06-03 21:05:15","005f4000003qkvcAAA","2020-06-03 21:05:16","005f4000003qkvcAAA","2020-06-03 21:05:16","LD","2020-06-03 21:05:15","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IH2dgEAD","005f4000003qkvcAAA","0","000171","2020-06-03 21:05:39","005f4000003qkvcAAA","2020-06-03 21:05:39","005f4000003qkvcAAA","2020-06-03 21:05:39","LD","2020-06-03 21:05:39","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IH46FEAT","005f4000003qkvcAAA","0","000172","2020-06-04 10:36:43","005f4000003qkvcAAA","2020-06-04 10:36:43","005f4000003qkvcAAA","2020-06-04 10:36:43","LD","2020-06-04 10:36:43","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IH5QyEAL","005f4000003qkvcAAA","0","000173","2020-06-04 22:59:22","005f4000003qkvcAAA","2020-06-04 22:59:23","005f4000003qkvcAAA","2020-06-04 22:59:23","LD","2020-06-04 22:59:22","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IH5R3EAL","005f4000003qkvcAAA","0","000174","2020-06-04 22:59:35","005f4000003qkvcAAA","2020-06-04 22:59:35","005f4000003qkvcAAA","2020-06-04 22:59:35","LD","2020-06-04 22:59:35","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IH5RDEA1","005f4000003qkvcAAA","0","000175","2020-06-04 22:59:43","005f4000003qkvcAAA","2020-06-04 22:59:44","005f4000003qkvcAAA","2020-06-04 22:59:44","LD","2020-06-04 22:59:43","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IH5TtEAL","005f4000003qkvcAAA","0","000176","2020-06-04 23:00:04","005f4000003qkvcAAA","2020-06-04 23:00:04","005f4000003qkvcAAA","2020-06-04 23:00:04","LD","2020-06-04 23:00:04","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IH97fEAD","005f4000003qkvcAAA","0","000177","2020-06-06 10:32:35","005f4000003qkvcAAA","2020-06-06 10:32:37","005f4000003qkvcAAA","2020-06-06 10:32:37","LD","2020-06-06 10:32:35","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHCdiEAH","005f4000003qkvcAAA","0","000178","2020-06-08 11:39:13","005f4000003qkvcAAA","2020-06-08 11:39:13","005f4000003qkvcAAA","2020-06-08 11:39:13","LD","2020-06-08 11:39:13","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHD5bEAH","005f4000003qkvcAAA","0","000179","2020-06-08 17:11:00","005f4000003qkvcAAA","2020-06-08 17:11:03","005f4000003qkvcAAA","2020-06-08 17:11:03","LD","2020-06-08 17:11:00","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHD5gEAH","005f4000003qkvcAAA","0","000180","2020-06-08 17:11:13","005f4000003qkvcAAA","2020-06-08 17:11:14","005f4000003qkvcAAA","2020-06-08 17:11:14","LD","2020-06-08 17:11:13","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHD5qEAH","005f4000003qkvcAAA","0","000181","2020-06-08 17:17:56","005f4000003qkvcAAA","2020-06-08 17:17:56","005f4000003qkvcAAA","2020-06-08 17:17:56","LD","2020-06-08 17:17:56","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHDYsEAP","005f4000003qkvcAAA","0","000182","2020-06-08 20:33:03","005f4000003qkvcAAA","2020-06-08 20:33:04","005f4000003qkvcAAA","2020-06-08 20:33:04","LD","2020-06-08 20:33:03","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHJnDEAX","005f4000003qkvcAAA","0","000183","2020-06-11 10:39:04","005f4000003qkvcAAA","2020-06-11 10:39:04","005f4000003qkvcAAA","2020-06-11 10:39:04","LD","2020-06-11 10:39:04","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHMaPEAX","005f4000003qkvcAAA","0","000184","2020-06-12 16:03:29","005f4000003qkvcAAA","2020-06-12 16:03:29","005f4000003qkvcAAA","2020-06-12 16:03:29","LD","2020-06-12 16:03:29","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHULzEAP","005f4000003qkvcAAA","0","000185","2020-06-16 11:21:13","005f4000003qkvcAAA","2020-06-16 11:21:16","005f4000003qkvcAAA","2020-06-16 11:21:16","LD","2020-06-16 11:21:13","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHicWEAT","005f4000003qkvcAAA","0","000186","2020-06-19 16:27:12","005f4000003qkvcAAA","2020-06-19 16:27:16","005f4000003qkvcAAA","2020-06-19 16:27:16","LD","2020-06-19 16:27:12","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: UNABLE_TO_LOCK_ROW, unable to obtain exclusive access to this record or 1 records: 00Qf400000OhZrFEAV: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHicgEAD","005f4000003qkvcAAA","0","000187","2020-06-19 16:27:27","005f4000003qkvcAAA","2020-06-19 16:27:28","005f4000003qkvcAAA","2020-06-19 16:27:28","LD","2020-06-19 16:27:27","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: CANNOT_UPDATE_CONVERTED_LEAD, This lead was already converted to the contact Eric Kasmire on 6/19/2020.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHicqEAD","005f4000003qkvcAAA","0","000188","2020-06-19 16:27:50","005f4000003qkvcAAA","2020-06-19 16:27:50","005f4000003qkvcAAA","2020-06-19 16:27:50","LD","2020-06-19 16:27:50","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: CANNOT_UPDATE_CONVERTED_LEAD, This lead was already converted to the contact Eric Kasmire on 6/19/2020.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHicvEAD","005f4000003qkvcAAA","0","000189","2020-06-19 16:27:55","005f4000003qkvcAAA","2020-06-19 16:27:56","005f4000003qkvcAAA","2020-06-19 16:27:56","LD","2020-06-19 16:27:55","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: CANNOT_UPDATE_CONVERTED_LEAD, This lead was already converted to the contact Eric Kasmire on 6/19/2020.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHid5EAD","005f4000003qkvcAAA","0","000190","2020-06-19 16:28:05","005f4000003qkvcAAA","2020-06-19 16:28:06","005f4000003qkvcAAA","2020-06-19 16:28:06","LD","2020-06-19 16:28:05","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: CANNOT_UPDATE_CONVERTED_LEAD, This lead was already converted to the contact Eric Kasmire on 6/19/2020.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHq4mEAD","005f4000003qkvcAAA","0","000191","2020-06-23 01:36:24","005f4000003qkvcAAA","2020-06-23 01:36:24","005f4000003qkvcAAA","2020-06-23 01:36:24","LD","2020-06-23 01:36:24","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IHq5BEAT","005f4000003qkvcAAA","0","000192","2020-06-23 01:43:17","005f4000003qkvcAAA","2020-06-23 01:43:18","005f4000003qkvcAAA","2020-06-23 01:43:18","LD","2020-06-23 01:43:17","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001II5JeEAL","005f4000003qkvcAAA","0","000193","2020-06-29 15:20:20","005f4000003qkvcAAA","2020-06-29 15:20:25","005f4000003qkvcAAA","2020-06-29 15:20:25","LD","2020-06-29 15:20:20","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001II5JjEAL","005f4000003qkvcAAA","0","000194","2020-06-29 15:20:26","005f4000003qkvcAAA","2020-06-29 15:20:26","005f4000003qkvcAAA","2020-06-29 15:20:26","LD","2020-06-29 15:20:26","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IIBfuEAH","005f4000003qkvcAAA","0","000195","2020-07-02 02:07:16","005f4000003qkvcAAA","2020-07-02 02:07:19","005f4000003qkvcAAA","2020-07-02 02:07:19","LD","2020-07-02 02:07:16","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IIBfzEAH","005f4000003qkvcAAA","0","000196","2020-07-02 02:07:33","005f4000003qkvcAAA","2020-07-02 02:07:33","005f4000003qkvcAAA","2020-07-02 02:07:33","LD","2020-07-02 02:07:33","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IIBg4EAH","005f4000003qkvcAAA","0","000197","2020-07-02 02:07:47","005f4000003qkvcAAA","2020-07-02 02:07:47","005f4000003qkvcAAA","2020-07-02 02:07:47","LD","2020-07-02 02:07:47","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IIBg9EAH","005f4000003qkvcAAA","0","000198","2020-07-02 02:09:13","005f4000003qkvcAAA","2020-07-02 02:09:14","005f4000003qkvcAAA","2020-07-02 02:09:14","LD","2020-07-02 02:09:13","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IICbHEAX","005f4000003qkvcAAA","0","000199","2020-07-02 11:21:28","005f4000003qkvcAAA","2020-07-02 11:21:28","005f4000003qkvcAAA","2020-07-02 11:21:28","LD","2020-07-02 11:21:28","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IICs7EAH","005f4000003qkvcAAA","0","000200","2020-07-02 16:11:35","005f4000003qkvcAAA","2020-07-02 16:11:36","005f4000003qkvcAAA","2020-07-02 16:11:36","LD","2020-07-02 16:11:35","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IIUE1EAP","005f4000003qkvcAAA","0","000201","2020-07-10 03:26:49","005f4000003qkvcAAA","2020-07-10 03:26:52","005f4000003qkvcAAA","2020-07-10 03:26:52","LD","2020-07-10 03:26:49","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IIbW5EAL","005f4000003qkvcAAA","0","000202","2020-07-13 18:39:15","005f4000003qkvcAAA","2020-07-13 18:39:16","005f4000003qkvcAAA","2020-07-13 18:39:16","LD","2020-07-13 18:39:15","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IItvZEAT","005f4000003qkvcAAA","0","000203","2020-07-20 18:01:52","005f4000003qkvcAAA","2020-07-20 18:01:54","005f4000003qkvcAAA","2020-07-20 18:01:54","LD","2020-07-20 18:01:52","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IJDhUEAX","005f4000003qkvcAAA","0","000204","2020-07-28 11:32:59","005f4000003qkvcAAA","2020-07-28 11:33:00","005f4000003qkvcAAA","2020-07-28 11:33:00","LD","2020-07-28 11:32:59","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IJDhZEAX","005f4000003qkvcAAA","0","000205","2020-07-28 11:33:20","005f4000003qkvcAAA","2020-07-28 11:33:26","005f4000003qkvcAAA","2020-07-28 11:33:26","LD","2020-07-28 11:33:20","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IJDheEAH","005f4000003qkvcAAA","0","000206","2020-07-28 11:33:51","005f4000003qkvcAAA","2020-07-28 11:33:52","005f4000003qkvcAAA","2020-07-28 11:33:52","LD","2020-07-28 11:33:51","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: DUPLICATES_DETECTED, Use one of these records?: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IJJToEAP","005f4000003qkvcAAA","0","000207","2020-07-30 15:10:07","005f4000003qkvcAAA","2020-07-30 15:10:09","005f4000003qkvcAAA","2020-07-30 15:10:09","LD","2020-07-30 15:10:06","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IueHAEAZ","005f4000003qkvcAAA","0","000208","2020-08-17 14:03:58","005f4000003qkvcAAA","2020-08-17 14:04:01","005f4000003qkvcAAA","2020-08-17 14:04:01","LD","2020-08-17 14:03:58","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: CANNOT_UPDATE_CONVERTED_LEAD, This lead was already converted to the contact Tatiama Blanc on 8/17/2020.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IueHSEAZ","005f4000003qkvcAAA","0","000209","2020-08-17 14:08:36","005f4000003qkvcAAA","2020-08-17 14:08:36","005f4000003qkvcAAA","2020-08-17 14:08:36","LD","2020-08-17 14:08:36","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: CANNOT_UPDATE_CONVERTED_LEAD, This lead was already converted to the contact Tatiama Blanc on 8/17/2020.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001Iui8KEAR","005f4000003qkvcAAA","0","000210","2020-08-18 20:07:09","005f4000003qkvcAAA","2020-08-18 20:07:13","005f4000003qkvcAAA","2020-08-18 20:07:13","LD","2020-08-18 20:07:09","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
"a0Of400001IuiBQEAZ","005f4000003qkvcAAA","0","000211","2020-08-18 20:19:16","005f4000003qkvcAAA","2020-08-18 20:19:16","005f4000003qkvcAAA","2020-08-18 20:19:16","LD","2020-08-18 20:19:16","1","System.DmlException","ConvertLead failed. First exception on row 0; first error: INVALID_OR_NULL_FOR_RESTRICTED_PICKLIST, The lead conversion failed because the value for the field Whichcourse__c is invalid. The value comes from the lead field that's mapped to the field Whichcourse__c. Ask your admin to check the field mappings.: []","","0","","No stacktrace available at the time of saving the record. (npsp)","","0"
